userId,movie_list
18128,"['Back to the Future', 'Prestige, The', 'Inglourious Basterds', 'Hangover, The', 'Intouchables']"
18129,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Postman, The (Postino, Il)', 'Happy Gilmore', 'Braveheart', 'Taxi Driver']"
18130,"['This Is Spinal Tap', 'When Harry Met Sally...', 'Waking Ned Devine (a.k.a. Waking Ned)', 'Moonstruck', 'In-Laws, The']"
18131,"['Seven (a.k.a. Se7en)', 'Natural Born Killers', 'Pulp Fiction', 'Maverick', 'Speed']"
18132,"['Heat', 'Casino', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Braveheart', 'If Lucy Fell']"
18133,"['Seven (a.k.a. Se7en)', 'Dumb & Dumber (Dumb and Dumber)', 'Pulp Fiction', 'Shawshank Redemption, The', 'Godfather, The']"
18134,"['Crimson Tide', 'Outbreak', 'Shawshank Redemption, The', 'Lion King, The', 'Fugitive, The']"
18135,"['Pulp Fiction', 'Blade Runner', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', '2001: A Space Odyssey', 'Monty Python and the Holy Grail']"
18136,"['Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump']"
18137,"['Matrix, The', 'Gladiator', 'Lord of the Rings: The Fellowship of the Ring, The', 'Lord of the Rings: The Two Towers, The', 'Lord of the Rings: The Return of the King, The']"
18138,"['Taxi Driver', 'Hoop Dreams', 'Pulp Fiction', 'Short Cuts', 'Blade Runner']"
18139,"['Usual Suspects, The', 'Hoop Dreams', 'Shawshank Redemption, The', 'Fugitive, The', 'Malice']"
18140,"['From Dusk Till Dawn', ""Muriel's Wedding"", 'Silence of the Lambs, The', 'Monty Python and the Holy Grail', 'Terminator, The']"
18141,"['Toy Story', 'Sense and Sensibility', 'Dead Man Walking', 'Usual Suspects, The', 'Postman, The (Postino, Il)']"
18142,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Shawshank Redemption, The', 'Ace Ventura: Pet Detective', 'Aladdin']"
18143,"['Toy Story', 'Heat', 'Dead Man Walking', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The']"
18144,"['Braveheart', 'Legends of the Fall', 'Clear and Present Danger', 'Forrest Gump', 'Terminator 2: Judgment Day']"
18145,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Bottle Rocket']"
18146,"['Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The', 'Rear Window', 'Casablanca', 'Wizard of Oz, The']"
18147,"['Persuasion', 'Three Colors: Blue (Trois couleurs: Bleu)', 'Lone Star', 'Hear My Song', 'Local Hero']"
18148,"['Pulp Fiction', 'Silence of the Lambs, The', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Godfather, The', ""Singin' in the Rain""]"
18149,"[""Schindler's List"", 'American History X', 'Boondock Saints, The', 'Bourne Identity, The', 'Passion of the Christ, The']"
18150,"['Braveheart', 'Apollo 13', 'Crimson Tide', 'Pulp Fiction', 'Shawshank Redemption, The']"
18151,"['Postman, The (Postino, Il)', 'Heavenly Creatures', 'Crow, The', 'Godfather, The', ""Singin' in the Rain""]"
18152,"['Stalker', 'Matrix, The', 'Fight Club', 'Eraserhead', 'Dancer in the Dark']"
18153,"['Star Wars: Episode IV - A New Hope', 'Toy Story', 'Birdcage, The', 'Rock, The', 'Independence Day (a.k.a. ID4)']"
18154,"['From Dusk Till Dawn', 'Star Wars: Episode IV - A New Hope', 'Tales from the Crypt Presents: Demon Knight', 'Silence of the Lambs, The', 'Army of Darkness']"
18155,"['Office Space', 'Lord of the Rings: The Fellowship of the Ring, The', 'Lord of the Rings: The Two Towers, The', 'Matrix Revolutions, The', 'Lord of the Rings: The Return of the King, The']"
18156,"['Ace Ventura: When Nature Calls', 'Assassins', 'Mortal Kombat', 'Seven (a.k.a. Se7en)', 'Black Sheep']"
18157,"['Bed of Roses', 'Crossing Guard, The', ""Wooden Man's Bride, The (Yan shen)"", 'Striptease', 'Hunchback of Notre Dame, The']"
18158,"['Toy Story', 'Bottle Rocket', 'Crumb', 'Hoop Dreams', 'Léon: The Professional (a.k.a. The Professional) (Léon)']"
18159,"['Heat', 'Interview with the Vampire: The Vampire Chronicles', 'Star Wars: Episode V - The Empire Strikes Back', 'Highlander', 'Quills']"
18160,"['Star Trek: Generations', 'Snow White and the Seven Dwarfs', 'Craft, The', 'Star Wars: Episode VI - Return of the Jedi', 'Sleeping Beauty']"
18161,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Dead Man Walking', 'Seven (a.k.a. Se7en)', 'Star Wars: Episode IV - A New Hope']"
18162,"['Godfather, The', 'Manchurian Candidate, The', 'Sling Blade', 'Four Days in September (O Que É Isso, Companheiro?)', 'On the Waterfront']"
18163,"['Usual Suspects, The', 'Braveheart', 'Clerks', 'Star Wars: Episode IV - A New Hope', 'Pulp Fiction']"
18164,"['Braveheart', 'Shawshank Redemption, The', 'Face/Off', 'Game, The', 'Good Will Hunting']"
18165,"['Happy Gilmore', 'Mallrats', 'Star Wars: Episode IV - A New Hope', 'Speed', 'Ghost']"
18166,"['Heat', 'Die Hard: With a Vengeance', 'Shawshank Redemption, The', 'Blade Runner', 'Nightmare Before Christmas, The']"
18167,"['Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Hunt for Red October, The', 'Fight Club', 'Requiem for a Dream']"
18168,"['Rear Window', 'Grosse Pointe Blank', 'Hero (Ying xiong)', 'Incredibles, The', 'Léon: The Professional (a.k.a. The Professional) (Léon)']"
18169,"['North by Northwest', 'Snake Eyes', 'Notting Hill', 'Story of Us, The', 'Dogma']"
18170,"['Heat', 'Sense and Sensibility', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Postman, The (Postino, Il)']"
18171,"['Mask, The', 'Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension)', 'Clean Slate', 'Hard Target', 'Last Action Hero']"
18172,"['Richard III', 'Twelfth Night', 'Casablanca', ""It's a Wonderful Life"", 'English Patient, The']"
18173,"['Field of Dreams', 'Love Jones', 'Green Mile, The', ""Ocean's Eleven"", 'Shark Tale']"
18174,"['2001: A Space Odyssey', 'Goldfinger', 'Basic Instinct', '187 (One Eight Seven)', 'Fatal Attraction']"
18175,"['Seven (a.k.a. Se7en)', 'Pulp Fiction', 'Blade Runner', 'Apocalypse Now', 'Groundhog Day']"
18176,"['Taxi Driver', 'Like Water for Chocolate (Como agua para chocolate)', 'Forrest Gump', ""Schindler's List"", 'Wizard of Oz, The']"
18177,"['Forrest Gump', 'Space Jam', 'Angels in the Outfield', 'Star Wars: Episode V - The Empire Strikes Back', 'Mighty Ducks, The']"
18178,"['Wild Bunch, The', 'Vertigo', 'Citizen Kane', 'Clockwork Orange, A', 'Right Stuff, The']"
18179,"[""Singin' in the Rain"", 'Wings of Desire (Himmel über Berlin, Der)', 'Killer, The (Die xue shuang xiong)', 'Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance)', 'Paris, Texas']"
18180,"['Sense and Sensibility', 'Persuasion', 'Babe', 'Postman, The (Postino, Il)', ""Antonia's Line (Antonia)""]"
18181,"['Game, The', 'Dogma', 'Chasing Amy', 'Untouchables, The', 'Pirates of the Caribbean: The Curse of the Black Pearl']"
18182,"['Philadelphia', 'Dead Poets Society', 'Life Is Beautiful (La Vita è bella)', 'Catch Me If You Can', 'Star Wars: Episode IV - A New Hope']"
18183,"['Bad Boys', 'Desperado', 'Star Wars: Episode IV - A New Hope', 'Dragonheart', 'Independence Day (a.k.a. ID4)']"
18184,"['Crumb', 'Star Wars: Episode IV - A New Hope', 'Forrest Gump', ""Carlito's Way"", 'Celluloid Closet, The']"
18185,"['Seven Samurai (Shichinin no samurai)', 'Spirited Away (Sen to Chihiro no kamikakushi)', 'Big Fish', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Nightmare Before Christmas, The']"
18186,"['GoldenEye', 'Star Wars: Episode IV - A New Hope', 'Clear and Present Danger', 'Mrs. Doubtfire', 'Die Hard']"
18187,"['Terminator 2: Judgment Day', 'Silence of the Lambs, The', 'Die Hard', 'Top Gun', 'Terminator, The']"
18188,"['Heat', 'True Lies', 'Faster Pussycat! Kill! Kill!', 'Menace II Society', 'Terminator 2: Judgment Day']"
18189,"['Nixon', 'Casino', 'Four Rooms', 'Leaving Las Vegas', 'Usual Suspects, The']"
18190,"['Postman, The (Postino, Il)', 'Taxi Driver', 'Fletch', 'Traffic', 'Farewell My Concubine (Ba wang bie ji)']"
18191,"['Star Wars: Episode IV - A New Hope', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Pulp Fiction', 'Shawshank Redemption, The', 'Maltese Falcon, The']"
18192,"['Hackers', 'Matrix, The', 'Boondock Saints, The', 'Prestige, The', 'Dark Knight, The']"
18193,"['8 1/2 (8½)', 'Rushmore', 'Jules and Jim (Jules et Jim)', 'Royal Tenenbaums, The', 'Murmur of the Heart (Le souffle au coeur)']"
18194,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Usual Suspects, The', 'Braveheart', 'Apollo 13', 'Shawshank Redemption, The']"
18195,"['Basketball Diaries, The', 'Pulp Fiction', 'SLC Punk!', 'Requiem for a Dream', 'Blow']"
18196,"['Exorcist, The', 'American Beauty', 'Evil Dead, The', 'United States of Leland, The', 'Cannibal Holocaust']"
18197,"['Toy Story', 'GoldenEye', 'American President, The', 'Sense and Sensibility', 'Usual Suspects, The']"
18198,"['Copycat', 'Powder', 'Stargate', 'While You Were Sleeping', 'Speed']"
18199,"['Fargo', 'Princess Bride, The', 'Toy Story', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Godfather, The']"
18200,"['Forrest Gump', 'Saving Private Ryan', 'Gladiator', 'Beautiful Mind, A', 'Departed, The']"
18201,"['Ace Ventura: When Nature Calls', 'Usual Suspects, The', 'Crimson Tide', 'Die Hard: With a Vengeance', 'Net, The']"
18202,"['Pulp Fiction', 'Forrest Gump', 'Silence of the Lambs, The', 'Star Wars: Episode V - The Empire Strikes Back', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
18203,"['Braveheart', 'Apollo 13', 'Dolores Claiborne', 'Like Water for Chocolate (Como agua para chocolate)', 'Losing Isaiah']"
18204,"['Green Mile, The', 'V for Vendetta', 'Stranger than Fiction', 'Dark Knight, The', 'Gran Torino']"
18205,"['Dazed and Confused', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Trainspotting', 'Princess Bride, The', 'Clockwork Orange, A']"
18206,"['Interview with the Vampire: The Vampire Chronicles', 'Natural Born Killers', 'Silence of the Lambs, The', 'Apollo 13', 'Net, The']"
18207,"['Pulp Fiction', 'Forrest Gump', ""Schindler's List"", 'Silence of the Lambs, The', 'Swingers']"
18208,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Braveheart', 'Clerks']"
18209,"['Star Wars: Episode IV - A New Hope', 'Pulp Fiction', 'Godfather, The', 'Casablanca', 'Maltese Falcon, The']"
18210,"['Birdcage, The', 'Die Hard: With a Vengeance', 'Interview with the Vampire: The Vampire Chronicles', 'Priest', 'Adventures of Priscilla, Queen of the Desert, The']"
18211,"['Psycho', ""Ocean's Eleven"", 'Royal Tenenbaums, The', 'Shawshank Redemption, The', 'Wallace & Gromit: A Close Shave']"
18212,"['Grumpier Old Men', 'Braveheart', 'Brothers McMullen, The', 'Apollo 13', 'Die Hard: With a Vengeance']"
18213,"['Virus', 'Payback', 'Office Space', '200 Cigarettes', '8MM']"
18214,"['Leaving Las Vegas', 'Usual Suspects, The', 'Taxi Driver', 'Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The']"
18215,"['Limitless', 'Edge of Tomorrow', 'Thank You for Smoking', 'Clerks II', '300']"
18216,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Star Wars: Episode IV - A New Hope', 'Stargate']"
18217,"['Lord of the Rings: The Two Towers, The', 'Love Actually', 'Lord of the Rings: The Return of the King, The', 'Eternal Sunshine of the Spotless Mind', 'Garden State']"
18218,"['Seven Samurai (Shichinin no samurai)', 'Stalag 17', 'Ratatouille', 'WALL·E', 'X-Men: First Class']"
18219,"['Bad Boys', 'Pulp Fiction', 'Matrix, The', 'Boondock Saints, The', 'Lord of the Rings: The Fellowship of the Ring, The']"
18220,"['My Fair Lady', 'Adventures of Robin Hood, The', 'Thin Man, The', 'Amadeus', 'Terminator, The']"
18221,"['Braveheart', 'Terminator 2: Judgment Day', ""Monty Python's Life of Brian"", 'American History X', 'Rocky IV']"
18222,"['12 Angry Men', 'Rashomon (Rashômon)', 'Love Actually', 'Terminal, The', 'Finding Neverland']"
18223,"['Life Is Beautiful (La Vita è bella)', 'Modern Times', 'Inception', 'Usual Suspects, The', 'Pulp Fiction']"
18224,"['Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump', 'Reservoir Dogs', 'Big Lebowski, The']"
18225,"['Gladiator', 'Lord of the Rings: The Fellowship of the Ring, The', 'Return of the Pink Panther, The', 'Hero (Ying xiong)', 'Dark Knight, The']"
18226,"['Clueless', 'Friday', 'From Dusk Till Dawn', 'Happy Gilmore', 'Braveheart']"
18227,"['Babe', 'Pulp Fiction', 'Princess Bride, The', 'Annie Hall', 'Sting, The']"
18228,"['Seven (a.k.a. Se7en)', 'Pulp Fiction', 'Silence of the Lambs, The', 'Primal Fear', 'Reservoir Dogs']"
18229,"['White Squall', 'Like Water for Chocolate (Como agua para chocolate)', 'Legends of the Fall', 'While You Were Sleeping', 'Forrest Gump']"
18230,"['Toy Story', 'Sabrina', 'Sense and Sensibility', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Restoration']"
18231,"['Copycat', 'Babe', 'Clueless', 'Batman Forever', 'Johnny Mnemonic']"
18232,"['Heat', 'Usual Suspects, The', 'Pulp Fiction', 'Godfather, The', 'Apocalypse Now']"
18233,"['Get Shorty', 'Babe', 'Burnt by the Sun (Utomlyonnye solntsem)', 'Shawshank Redemption, The', 'Fargo']"
18234,"['Toy Story', 'Father of the Bride Part II', 'Clueless', 'Rumble in the Bronx (Hont faan kui)', 'Down Periscope']"
18235,"['Toy Story', 'Miracle on 34th Street', 'Forrest Gump', 'Lion King, The', 'Ghost']"
18236,"['Shawshank Redemption, The', 'Silence of the Lambs, The', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Lord of the Rings: The Fellowship of the Ring, The', 'Lord of the Rings: The Two Towers, The']"
18237,"['American President, The', 'While You Were Sleeping', 'Forrest Gump', 'Mrs. Doubtfire', 'Pretty Woman']"
18238,"[""What's Eating Gilbert Grape"", 'Fargo', 'Cinema Paradiso (Nuovo cinema Paradiso)', 'Goodfellas', 'Rocky']"
18239,"['Clerks', 'Casablanca', 'Good Will Hunting', 'Big Lebowski, The', 'Ghostbusters (a.k.a. Ghost Busters)']"
18240,"['Usual Suspects, The', 'Ed Wood', 'Heavenly Creatures', 'Pulp Fiction', 'Adventures of Priscilla, Queen of the Desert, The']"
18241,"['American History X', 'Before Sunrise', 'Blade Runner', 'As Good as It Gets', 'Runaway Bride']"
18242,"['Babe', 'Postman, The (Postino, Il)', 'Apollo 13', 'Pulp Fiction', 'Quiz Show']"
18243,"['Braveheart', 'Taxi Driver', 'Blade Runner', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Maltese Falcon, The']"
18244,"['Crimson Tide', 'Outbreak', 'Pulp Fiction', 'Stargate', 'Fugitive, The']"
18245,"['Grumpier Old Men', 'Eye for an Eye', 'Star Wars: Episode IV - A New Hope', 'Adventures of Pinocchio, The', 'First Wives Club, The']"
18246,"['Forrest Gump', 'Maverick', 'Paper, The', 'Ref, The', 'Sting, The']"
18247,"['Get Shorty', 'To Die For', 'Mask, The', 'Speed', 'Dave']"
18248,"['Pulp Fiction', 'Tommy Boy', 'Silence of the Lambs, The', ""One Flew Over the Cuckoo's Nest"", 'Labyrinth']"
18249,"['Friday', 'Taxi Driver', 'Starship Troopers', 'Saving Private Ryan', 'Cube']"
18250,"['Seven (a.k.a. Se7en)', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Pulp Fiction', 'Forrest Gump', 'Terminator 2: Judgment Day']"
18251,"['Dead Man Walking', 'To Die For', 'Taxi Driver', 'Heavenly Creatures', 'Madness of King George, The']"
18252,"['Pulp Fiction', 'Forrest Gump', 'Reservoir Dogs', ""One Flew Over the Cuckoo's Nest"", 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
18253,"['Sense and Sensibility', 'Babe', 'Clueless', 'Postman, The (Postino, Il)', 'Beauty of the Day (Belle de jour)']"
18254,"['Leaving Las Vegas', 'Usual Suspects, The', 'Postman, The (Postino, Il)', 'Hoop Dreams', ""Schindler's List""]"
18255,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Babe', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The']"
18256,"['Naked', 'Piano, The', 'Fargo', 'Underground', 'Delicatessen']"
18257,"['Toy Story', 'Sense and Sensibility', 'Persuasion', 'Babe', 'Braveheart']"
18258,"['Godfather, The', 'Fight Club', 'Dark Knight, The', 'Usual Suspects, The', ""Schindler's List""]"
18259,"['Pulp Fiction', 'Shawshank Redemption, The', ""Schindler's List"", 'Blade Runner', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb']"
18260,"['Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The', 'Star Wars: Episode V - The Empire Strikes Back', 'Star Wars: Episode VI - Return of the Jedi', 'Blues Brothers, The']"
18261,"['Pulp Fiction', 'I Know What You Did Last Summer', 'Dark City', 'Sixth Sense, The', 'Being John Malkovich']"
18262,"['Heidi Fleiss: Hollywood Madam', 'Showgirls', 'Live Nude Girls', 'Girl 6', 'Barb Wire']"
18263,"['Heat', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Braveheart']"
18264,"['Forrest Gump', ""Monty Python's Life of Brian"", 'Monty Python and the Holy Grail', 'Fear and Loathing in Las Vegas', 'Driving Miss Daisy']"
18265,"['Sense and Sensibility', 'Leaving Las Vegas', 'Walk in the Clouds, A', 'Circle of Friends', 'Little Women']"
18266,"['Babe', 'Apollo 13', 'Jurassic Park', 'Home Alone', 'Dances with Wolves']"
18267,"['Lion King, The', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Matrix, The', 'Whole Nine Yards, The', 'Usual Suspects, The']"
18268,"['Pocahontas', 'Lion King, The', 'Tangled', 'Toy Story', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
18269,"['Pulp Fiction', 'Shawshank Redemption, The', 'Silence of the Lambs, The', 'Apollo 13', 'Die Hard: With a Vengeance']"
18270,"['Sense and Sensibility', 'Assassins', 'Powder', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Babe']"
18271,"['Species', 'Disclosure', 'Secretary', 'Jailbait', 'Sliver']"
18272,"['Braveheart', 'Rumble in the Bronx (Hont faan kui)', 'Ed Wood', 'Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The']"
18273,"['Heat', 'Powder', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Babe', 'Dead Man Walking']"
18274,"['Babe', 'Beauty of the Day (Belle de jour)', 'Crumb', 'Eat Drink Man Woman (Yin shi nan nu)', 'Exotica']"
18275,"[""Mr. Holland's Opus"", 'Taxi Driver', 'Hoop Dreams', 'Pulp Fiction', 'Quiz Show']"
18276,"['Taxi Driver', 'Fargo', 'Godfather, The', 'Citizen Kane', '12 Angry Men']"
18277,"['Heat', 'Get Shorty', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Star Wars: Episode IV - A New Hope', 'Pulp Fiction']"
18278,"['Heat', 'Get Shorty', 'Babe', 'Richard III', 'Usual Suspects, The']"
18279,"['Silence of the Lambs, The', 'Titanic', 'Star Wars: Episode I - The Phantom Menace', 'Snow Falling on Cedars', 'Wonder Boys']"
18280,"['Toy Story', 'Casino', 'City of Lost Children, The (Cité des enfants perdus, La)', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Star Wars: Episode IV - A New Hope']"
18281,"['Chungking Express (Chung Hing sam lam)', 'Priest', 'Three Colors: Red (Trois couleurs: Rouge)', 'Three Colors: Blue (Trois couleurs: Bleu)', 'Three Colors: White (Trzy kolory: Bialy)']"
18282,"['Usual Suspects, The', 'Pulp Fiction', 'Royal Tenenbaums, The', 'Eternal Sunshine of the Spotless Mind', 'Kill Bill: Vol. 2']"
18283,"['Braveheart', 'Dumb & Dumber (Dumb and Dumber)', 'Jurassic Park', 'Silence of the Lambs, The', 'Apollo 13']"
18284,"[""Schindler's List"", 'Gaslight', 'All About Eve', 'African Queen, The', 'Candidate, The']"
18285,"['Sense and Sensibility', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Postman, The (Postino, Il)', 'Star Wars: Episode IV - A New Hope', 'Fargo']"
18286,"['Babe', 'Pocahontas', 'Shawshank Redemption, The', 'Client, The', 'Forrest Gump']"
18287,"['Rob Roy', 'Exotica', 'Sleepless in Seattle', 'Silence of the Lambs, The', 'Pinocchio']"
